file,bpm,key,tag_written,error
Kanser - Self Titled/01) Endetwa.mp3,99.4,D#m,True,
Kanser - Self Titled/04) Travlin.mp3,89.1,Am,True,
Kanser - Self Titled/08) Under the Sun.mp3,89.1,G,True,
Kanser - Self Titled/14) Music.mp3,92.3,Cm,True,
Kanser - Self Titled/13) Poukisa.mp3,89.1,C,True,
Kanser - Self Titled/06) Back Up.mp3,92.3,Gm,True,
Kanser - Self Titled/16) Walk with the Sun.mp3,92.3,C,True,
The Commission Feat. Jay-Z & The Notorious B.I.G/Duets- The Final Chapter (20th Deluxe)/04 Whatchu Want_2.flac,,,,load: error -50
The Commission Feat. Jay-Z & The Notorious B.I.G/Duets- The Final Chapter (20th Deluxe)/04 Whatchu Want.flac,,,,load: error -50
The Commission Feat. Jay-Z & The Notorious B.I.G/Duets- The Final Chapter (20th Deluxe)/04 Whatchu Want_1.flac,,,,load: error -50
Philanthrope/03 - Neighboring Villages (instrumental).flac,86.1,Bm,True,
Philanthrope/06 - Seven Swords (instrumental).flac,83.4,G#m,True,
Philanthrope/09 - Thousand Sunny (instrumental).flac,129.2,G,True,
Philanthrope/05 - Blood Mist (instrumental).flac,136.0,F#m,True,
Philanthrope/02 - Dojutsu (instrumental).flac,41.0,G,True,
Philanthrope/11 - Konquest (instrumental).flac,143.6,C#m,True,
Philanthrope/07 - Uzumaki (instrumental).flac,86.1,Dm,True,
Philanthrope/08 - Rare Collections (instrumental).flac,86.1,Cm,True,
Philanthrope/10 - Kishimoto (instrumental).flac,37.4,Db,True,
Philanthrope/04 - Reanimation (instrumental).flac,86.1,Gm,True,
Philanthrope/01 - Soul Blue (instrumental).flac,78.3,Cm,True,
Philanthrope/Clockwork/12 Leavin’.mp3,76.0,Bbm,True,
Jeru the Damaja/Blessed the Evolution/06 Transmission.mp3,184.6,Fm,True,
Mac Lethal/02-mac_lethal_-_pumpkin_pie.mp3,89.1,Bm,True,
Mac Lethal/01-mac_lethal_-_the_sage_diss.mp3,89.1,Bm,True,
Mac Lethal/118-Mac_Lethal-One_Day-jEDi.mp3,99.4,Cm,True,
Mac Lethal/Mac Lethal &amp; Esoteric - Random Love (produced by Tone Spliff).mp3,172.3,Bbm,True,
Mac Lethal/maclethal_02_eminem.mp3,103.4,Gm,True,
Mac Lethal/maclethal_06_school.mp3,152.0,Cm,True,
Mac Lethal/Mac Lethal - Spy vs. Spy.mp3,95.7,Gm,True,
Mac Lethal/Deep Thinkers - We Live In Kansas City (feat. Mac Lethal).mp3,80.7,Cm,True,
Mac Lethal/Mac Lethal - A Cool Breeze.mp3,95.7,B,True,
Mac Lethal/02-nobs_ft_mac_lethal_and_lodeck-bleach-ftd.mp3,86.1,Em,True,
Mac Lethal/08-deep_thinkers-we_live_in_kansas_city_and___(feat_mac_lethal).mp3,80.7,Cm,True,
"Mac Lethal/Mac Lethal & Sage Francis - In Like A Lamb, Out Like Gandhi.wav",123.0,Am,True,
Mac Lethal/maclethal_01_freestyling.mp3,123.0,Cm,True,
Mac Lethal/anti-crew-keep_talkin_ft_mac_lethal-ftd.mp3,99.4,Gm,True,
Mac Lethal/Mac Lethal & Sage Francis - Bleeding Gandhi Club.wav,161.5,C,True,
Mac Lethal/Mac Lethal - Pale Kid Raps Faster!.mp3,161.5,Fm,True,
Mac Lethal/mac lethal - baby powder.mp3,129.2,Em,True,
Mac Lethal/Mac Lethal - Candle Wax (feat Approach).mp3,161.5,Dm,True,
Mac Lethal/Mac Lethal - A Tribute to Thundercats.mp3,83.4,Gm,True,
Mac Lethal/maclethal_04_race.mp3,136.0,Cm,True,
Mac Lethal/maclethal_03_emorap.mp3,143.6,Cm,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/01. ignorant design.mp3,123.0,D#m,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/07. at least there's twitter.mp3,92.3,D#m,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/14. cherry soda pop demo.mp3,152.0,F#m,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/11. speak low.mp3,89.1,D#m,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/17-mac_lethal-prove_it_to_me_ft._devin_the_dude_and_grieves-ftd.mp3,152.0,Fm,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/21-mac_lethal-woodchip_grinder_remix_ft._aesop_rock_and_soulcrate_music-ftd.mp3,103.4,D#m,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/20 - mac lethal - hello demon (unreleased).mp3,99.4,Em,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/16. unfinished love song thing.mp3,89.1,E,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/13. paint you a picture.mp3,152.0,Eb,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/10. '87 blimmy.mp3,95.7,Fm,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/03. drunk flow 3 (pain-killers & new glarus).mp3,152.0,C,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/12. manifesto.mp3,95.7,Cm,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/19-mac_lethal-inside_(unreleased)-ftd.mp3,95.7,A,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/15. '07 sentra.mp3,161.5,Dm,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/04. stir crazy.mp3,92.3,G#m,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/05. heart uvva pig (my map of love).mp3,123.0,Bbm,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/06. el camino.mp3,89.1,C,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/09. so fly (creatively).mp3,123.0,Cm,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/02. undertow.mp3,99.4,Fm,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/18-mac_lethal-11_outta_10_(alternate_version_ft_joe_good)-ftd.mp3,161.5,Dm,True,
Mac Lethal/Mac Lethal - Love Potion Collection #5/08. woodchip grinder (feat. aesop rock).mp3,103.4,D#m,True,
"Mac Lethal/Mac Lethal - Men Are From Mars, Porn Stars Are From Earth/10-mac_lethal-cyborgs_revenge-cms.mp3",107.7,C,True,
"Mac Lethal/Mac Lethal - Men Are From Mars, Porn Stars Are From Earth/02-mac_lethal-my_favorite_screams-cms.mp3",89.1,F,True,
"Mac Lethal/Mac Lethal - Men Are From Mars, Porn Stars Are From Earth/11-mac_lethal-monday_school-cms.mp3",89.1,D#m,True,
"Mac Lethal/Mac Lethal - Men Are From Mars, Porn Stars Are From Earth/12-mac_lethal-midnight_in_manhattan-cms.mp3",172.3,D#m,True,
"Mac Lethal/Mac Lethal - Men Are From Mars, Porn Stars Are From Earth/05-mac_lethal-my_angel_veronica-cms.mp3",184.6,G#m,True,
"Mac Lethal/Mac Lethal - Men Are From Mars, Porn Stars Are From Earth/09-mac_lethal-neptune_my_sweet_neptune-cms.mp3",89.1,Cm,True,
"Mac Lethal/Mac Lethal - Men Are From Mars, Porn Stars Are From Earth/06-mac_lethal-the_m.a.d.-cms.mp3",92.3,Fm,True,
"Mac Lethal/Mac Lethal - Men Are From Mars, Porn Stars Are From Earth/01-mac_lethal-1300_am-cms.mp3",89.1,Em,True,
"Mac Lethal/Mac Lethal - Men Are From Mars, Porn Stars Are From Earth/14-mac_lethal-club_bamboo_(bonus_track)-cms.mp3",92.3,Fm,True,
"Mac Lethal/Mac Lethal - Men Are From Mars, Porn Stars Are From Earth/03-mac_lethal-ike_turner_psychic_network-cms.mp3",107.7,Bb,True,
"Mac Lethal/Mac Lethal - Men Are From Mars, Porn Stars Are From Earth/08-mac_lethal-mermaid_pornography-cms.mp3",95.7,Fm,True,
"Mac Lethal/Mac Lethal - Men Are From Mars, Porn Stars Are From Earth/04-mac_lethal-a_cool_breeze-cms.mp3",95.7,B,True,
"Mac Lethal/Mac Lethal - Men Are From Mars, Porn Stars Are From Earth/13-mac_lethal-untitled_(secret_track)-cms.mp3",112.3,Dm,True,
"Mac Lethal/Mac Lethal - Men Are From Mars, Porn Stars Are From Earth/07-mac_lethal-my_mom_izza_thug-cms.mp3",129.2,Bm,True,
Mac Lethal/Mac Lethal - Love Potion Collection/05-mac_lethal-turn_off_the_radio-chr.mp3,92.3,D#m,True,
Mac Lethal/Mac Lethal - Love Potion Collection/14-mac_lethal-ocean-chr.mp3,172.3,C#m,True,
Mac Lethal/Mac Lethal - Love Potion Collection/12-mac_lethal-geisha_with_a_gun-chr.mp3,161.5,Fm,True,
Mac Lethal/Mac Lethal - Love Potion Collection/15-mac_lethal-pass_the_ammo_(radio)-chr.mp3,161.5,F,True,
Mac Lethal/Mac Lethal - Love Potion Collection/04-mac_lethal-untitled_ft_ces_cru__lucid-chr.mp3,172.3,Gm,True,
Mac Lethal/Mac Lethal - Love Potion Collection/02-mac_lethal-love_potion-chr.mp3,89.1,Gm,True,
Mac Lethal/Mac Lethal - Love Potion Collection/06-mac_lethal-more_to_life-chr.mp3,99.4,D,True,
Mac Lethal/Mac Lethal - Love Potion Collection/13-mac_lethal-the_bellevue_machine-chr.mp3,107.7,Am,True,
Mac Lethal/Mac Lethal - Love Potion Collection/11-mac_lethal-cyborg_love-chr.mp3,112.3,Fm,True,
Mac Lethal/Mac Lethal - Love Potion Collection/07-mac_lethal-where_the_wild_things_are-chr.mp3,86.1,Bm,True,
Mac Lethal/Mac Lethal - Love Potion Collection/09-mac_lethal-all_night_long_ft_joe_good-chr.mp3,161.5,F#m,True,
Mac Lethal/Mac Lethal - Love Potion Collection/01-mac_lethal-jenna_loves_lethal-chr.mp3,152.0,Em,True,
Mac Lethal/Mac Lethal - Love Potion Collection/08-mac_lethal-wookies_groove-chr.mp3,172.3,Am,True,
Mac Lethal/Mac Lethal - Love Potion Collection/03-mac_lethal-pass_the_ammo-chr.mp3,161.5,F,True,
Mac Lethal/Mac Lethal - Love Potion Collection/10-mac_lethal-change_the_drawls_ft_approach-chr.mp3,95.7,Am,True,
"Mac Lethal/mac lethal - rare, unreleased, and other/Mac Lethal - Kansas Hospitality (Ludacris parody).mp3",95.7,Bbm,True,
"Mac Lethal/mac lethal - rare, unreleased, and other/Mac Lethal - Greetings from Lethalville (feat Ghost & Ouija).mp3",92.3,Em,True,
"Mac Lethal/mac lethal - rare, unreleased, and other/Mac Lethal - Lady Snow Blood.mp3",89.1,F#m,True,
"Mac Lethal/mac lethal - rare, unreleased, and other/Mac Lethal - I Don't Need You (feat Okwerdz & Ex-I).mp3",89.1,F#m,True,
"Mac Lethal/mac lethal - rare, unreleased, and other/Mac Lethal - Candel Wax (feat Approach).MP3",161.5,Dm,True,
"Mac Lethal/mac lethal - rare, unreleased, and other/Mac Lethal - David Maxelrod.mp3",184.6,G#m,True,
"Mac Lethal/mac lethal - rare, unreleased, and other/Mac Lethal - Bill OReilly.mp3",95.7,Fm,True,
"Mac Lethal/mac lethal - rare, unreleased, and other/Mac Lethal - Off The Top.mp3",92.3,C#m,True,
"Mac Lethal/mac lethal - rare, unreleased, and other/Mac Lethal - A Tribute To Thundercats.mp3",83.4,Gm,True,
"Mac Lethal/mac lethal - rare, unreleased, and other/Mac Lethal - Earth By Earth.mp3",143.6,Bbm,True,
"Mac Lethal/mac lethal - rare, unreleased, and other/Mac Lethal - HOverkill (feat Slug).mp3",89.1,Cm,True,
"Mac Lethal/mac lethal - rare, unreleased, and other/Mac Lethal - Hurricane (feat SoundsGood & Godemus).mp3",112.3,Bm,True,
"Mac Lethal/mac lethal - rare, unreleased, and other/Al Japro - Detour (feat. Mac Lethal).mp3",103.4,Em,True,
"Mac Lethal/mac lethal - rare, unreleased, and other/Mac Lethal - Dr. Velcro & Laura Schlessinger (El-P Parody).mp3",172.3,C#m,True,
Mac Lethal/Mac Lethal & Nezbeats - The 9 Situations/mac lethal & nezbeats - the 9 situations - 10 - one_shot_ft_archetype.mp3,172.3,C#m,True,
Mac Lethal/Mac Lethal & Nezbeats - The 9 Situations/mac lethal & nezbeats - the 9 situations - 01 - intro.mp3,112.3,G#m,True,
Mac Lethal/Mac Lethal & Nezbeats - The 9 Situations/mac lethal & nezbeats - the 9 situations - 08 - pauses_are_weapons.mp3,184.6,F#m,True,
Mac Lethal/Mac Lethal & Nezbeats - The 9 Situations/mac lethal & nezbeats - the 9 situations - 11 - prayer.mp3,83.4,Gm,True,
Mac Lethal/Mac Lethal & Nezbeats - The 9 Situations/mac lethal & nezbeats - the 9 situations - 06 - birth_of_spring.mp3,172.3,F#m,True,
Mac Lethal/Mac Lethal & Nezbeats - The 9 Situations/mac lethal & nezbeats - the 9 situations - 04 - juice.mp3,95.7,F#m,True,
Mac Lethal/Mac Lethal & Nezbeats - The 9 Situations/mac lethal & nezbeats - the 9 situations - 02 - detonate_you.mp3,103.4,F#m,True,
Mac Lethal/Mac Lethal & Nezbeats - The 9 Situations/mac lethal & nezbeats - the 9 situations - 05 - fifth_of_loss.mp3,152.0,Bm,True,
Mac Lethal/Mac Lethal & Nezbeats - The 9 Situations/mac lethal & nezbeats - the 9 situations - 07 - ancient_america_freestyle.mp3,112.3,Cm,True,
Mac Lethal/Mac Lethal & Nezbeats - The 9 Situations/mac lethal & nezbeats - the 9 situations - 03 - track 03.mp3,99.4,Cm,True,
Mac Lethal/Mac Lethal & Nezbeats - The 9 Situations/mac lethal & nezbeats - the 9 situations - 09 - drifting.mp3,161.5,Bm,True,
Mac Lethal/Mac Lethal - 11.11/Mac Lethal - 08 - Know it All.mp3,92.3,Fm,True,
Mac Lethal/Mac Lethal - 11.11/Mac Lethal - 03 - Rotten Apple Pie.mp3,136.0,C#m,True,
Mac Lethal/Mac Lethal - 11.11/Mac Lethal - 13 - Sun Storm.mp3,172.3,Dm,True,
Mac Lethal/Mac Lethal - 11.11/Mac Lethal - 10 - Die Slow.mp3,136.0,Am,True,
Mac Lethal/Mac Lethal - 11.11/Mac Lethal - 02 - Calm Down Baby.mp3,172.3,F#,True,
Mac Lethal/Mac Lethal - 11.11/Mac Lethal - 06 - Jihad!.mp3,86.1,Eb,True,
Mac Lethal/Mac Lethal - 11.11/Mac Lethal - 07 - Crazy.mp3,152.0,G#m,True,
Mac Lethal/Mac Lethal - 11.11/Mac Lethal - 01 - Backward.mp3,112.3,C#m,True,
Mac Lethal/Mac Lethal - 11.11/Mac Lethal - 04 - Makeout Bandit.mp3,86.1,D#m,True,
Mac Lethal/Mac Lethal - 11.11/Mac Lethal - 11 - Lithium Lips.mp3,83.4,G,True,
Mac Lethal/Mac Lethal - 11.11/Mac Lethal - 05 - Pound that Beer.mp3,143.6,Em,True,
Mac Lethal/Mac Lethal - 11.11/Mac Lethal - 12 - Tell Me Goodbye.mp3,161.5,Dm,True,
Mac Lethal/Mac Lethal - 11.11/Mac Lethal - 09 - Sledgehammer.mp3,107.7,Cm,True,
Mac Lethal/Mac Lethal - The Original 11.11 Sessions/10-Mac_Lethal-The_Original_Make-Out_Bandit.mp3,161.5,B,True,
Mac Lethal/Mac Lethal - The Original 11.11 Sessions/07-Mac_Lethal-Bareknuckle_Chris.mp3,99.4,Eb,True,
Mac Lethal/Mac Lethal - The Original 11.11 Sessions/08-Mac_Lethal-Oak_Tree.mp3,161.5,Dm,True,
Mac Lethal/Mac Lethal - The Original 11.11 Sessions/06-Mac_Lethal-In_My_Dreams.mp3,89.1,Dm,True,
Mac Lethal/Mac Lethal - The Original 11.11 Sessions/11-Mac_Lethal-The_Sketchbook.mp3,99.4,F#m,True,
Mac Lethal/Mac Lethal - The Original 11.11 Sessions/15-Mac_Lethal-Vanish.mp3,89.1,B,True,
Mac Lethal/Mac Lethal - The Original 11.11 Sessions/03-Mac_Lethal-Hammered_In.mp3,89.1,Gm,True,
Mac Lethal/Mac Lethal - The Original 11.11 Sessions/01-Mac_Lethal-Absolutely_Nowhere.mp3,143.6,F#m,True,
Mac Lethal/Mac Lethal - The Original 11.11 Sessions/02-Mac_Lethal-Shotgun.mp3,103.4,C#m,True,
Mac Lethal/Mac Lethal - The Original 11.11 Sessions/04-Mac_Lethal-Bloom.mp3,99.4,G#m,True,
Mac Lethal/Mac Lethal - The Original 11.11 Sessions/05-Mac_Lethal-Toad.mp3,78.3,C#m,True,
Mac Lethal/Mac Lethal - The Original 11.11 Sessions/12-Mac_Lethal-Halo.mp3,92.3,C#m,True,
Mac Lethal/Mac Lethal - The Original 11.11 Sessions/09-Mac_Lethal-Baby_Powder.mp3,0.0,C,True,
Mac Lethal/Mac Lethal - The Original 11.11 Sessions/14-Mac_Lethal-Epilogue.mp3,172.3,Cm,True,
Mac Lethal/Mac Lethal - The Original 11.11 Sessions/13-Mac_Lethal-Tummy.mp3,92.3,Cm,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #4/08-mac_lethal-black_widow-ftd.mp3,107.7,Em,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #4/06-mac_lethal-silkworm-ftd.mp3,172.3,D,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #4/13-mac_lethal-ashes_to_ashley_feat._sadistik-ftd.mp3,95.7,G#m,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #4/05-mac_lethal-fuck_you_all-ftd.mp3,95.7,Ab,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #4/09-mac_lethal-theres_been_a_murder-ftd.mp3,92.3,D#m,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #4/11-mac_lethal-25000-ftd.mp3,103.4,F#m,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #4/07-mac_lethal-clinically_insane-ftd.mp3,161.5,Em,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #4/01-mac_lethal-mean_jab-ftd.mp3,172.3,Am,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #4/12-mac_lethal-take_me_in_my_sleep-ftd.mp3,92.3,G#m,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #4/02-mac_lethal-pachyderm-ftd.mp3,103.4,C,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #4/03-mac_lethal-mallory_knox-ftd.mp3,89.1,Bm,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #4/04-mac_lethal-king_of_the_insects_freestyle-ftd.mp3,99.4,Bm,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #4/10-mac_lethal-rotten_apple_pie-ftd.mp3,136.0,C#m,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #3/04-mac_lethal-dying_at_25-ftd.mp3,92.3,Bbm,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #3/01-mac_lethal-the_brunes-ftd.mp3,112.3,Em,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #3/06-mac_lethal-dream_bag-ftd.mp3,103.4,Am,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #3/11-mac_lethal-the_way_we_bash-ftd.mp3,112.3,C#m,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #3/13-mac_lethal-mindfuck_maggie-ftd.mp3,143.6,C,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #3/03-mac_lethal-parliament_menthol_lights-ftd.mp3,89.1,Dm,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #3/07-mac_lethal-cucumbers-ftd.mp3,117.5,Cm,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #3/09-mac_lethal-domino_motherfuckers-ftd.mp3,92.3,F#m,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #3/10-mac_lethal-rapz_of_death_ft._sage_francis-ftd.mp3,95.7,Am,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #3/05-mac_lethal-pull_the_hair-ftd.mp3,103.4,Cm,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #3/02-mac_lethal-would_john_madden_have_crashed_his_bus_into_the_world_trade_center_if_he_plotted_911-ftd.mp3,95.7,C#m,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #3/08-mac_lethal-eww-ftd.mp3,123.0,G#m,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #3/12-mac_lethal-camera_2_ft._joe_good-ftd.mp3,107.7,Fm,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #2/6. Needle Point (prod. Been).mp3,86.1,Bm,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #2/13. Lavendar Moon (prod. Kid Called Computer (from 1998)).mp3,172.3,F,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #2/9. D.U.I. #1 (prod. Marshall Larada).mp3,103.4,Am,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #2/11. Papa's Belt (prod. Nezbeat).mp3,161.5,Cm,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #2/3. Phone Interview clip.mp3,92.3,F#m,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #2/8. Interlude (prod. Nezbeat).mp3,123.0,Em,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #2/14. Show clip.mp3,143.6,Am,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #2/1. Walkin' On Nails (prod. Lazer Beak).mp3,161.5,Bm,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #2/10. Bottles (with Rick Whispers).mp3,99.4,Fm,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #2/5a. A Slow Down Ghandi Shame (w. Sage Francis prod. Mac Lethal) 5b. I'm sage francis show clip.mp3,92.3,Fm,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #2/12. Tangle (prod. Nezbeat).mp3,172.3,Cm,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #2/16. Welcome To My Myspace Page (w. Joe Good prod. Mac Lethal).mp3,172.3,Em,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #2/4. Smart Dumb Person (prod. Joey Beats).mp3,92.3,Bbm,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #2/7. Lady Snowblood (prod. Kid Called Computer).mp3,89.1,F#m,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #2/15. Strike My Dead (w. Steve Cruz of The Esoteri prod. Nezbeat).mp3,99.4,Cm,True,
Mac Lethal/Mac Lethal - The Love Potion Collection #2/2. Earth By Earth (prod. Kid Called Computer).mp3,143.6,Bbm,True,
Mac Lethal/Mac Lethal - Crown Prime Rib Mixtape/15 Black Clover Farewell Anthem.mp3,78.3,D#m,True,
Mac Lethal/Mac Lethal - Crown Prime Rib Mixtape/09 fuck nick cannon freestyle.mp3,83.4,G#m,True,
Mac Lethal/Mac Lethal - Crown Prime Rib Mixtape/03 a milli(er) lite freestyle.mp3,103.4,C#m,True,
Mac Lethal/Mac Lethal - Crown Prime Rib Mixtape/01 he's baque.mp3,136.0,Bbm,True,
Mac Lethal/Mac Lethal - Crown Prime Rib Mixtape/08 fuck grieves (by mac lethal).mp3,92.3,Em,True,
Mac Lethal/Mac Lethal - Crown Prime Rib Mixtape/10 June Snow Freestyle.mp3,99.4,D#m,True,
Mac Lethal/Mac Lethal - Crown Prime Rib Mixtape/12 Skateland Freestyle.mp3,92.3,F,True,
Mac Lethal/Mac Lethal - Crown Prime Rib Mixtape/05 hold me down.mp3,89.1,C#m,True,
"Mac Lethal/Mac Lethal - Crown Prime Rib Mixtape/11 Get The Money, Fuck The Bitches.mp3",172.3,Dm,True,
Mac Lethal/Mac Lethal - Crown Prime Rib Mixtape/14 I Put This Freestyle At The End Because It Sucks.mp3,152.0,G#m,True,
Mac Lethal/Mac Lethal - Crown Prime Rib Mixtape/02 russian river freestyle.mp3,78.3,C#m,True,
Mac Lethal/Mac Lethal - Crown Prime Rib Mixtape/06 drunk flow 1.mp3,92.3,D#m,True,
Mac Lethal/Mac Lethal - Crown Prime Rib Mixtape/13 Drunk Flow 2.mp3,92.3,C#m,True,
Mac Lethal/Mac Lethal - Crown Prime Rib Mixtape/07 fuck mac lethal (by grieves).mp3,89.1,F#m,True,
Mac Lethal/Mac Lethal - Crown Prime Rib Mixtape/04 looney farm lethal.mp3,161.5,Dm,True,
Mac Lethal/The R.E. & Mac Lethal - Moon Thinker EP/05-the_r.e._and_mac_lethal_-suicide_note-cms.mp3,89.1,Dm,True,
Mac Lethal/The R.E. & Mac Lethal - Moon Thinker EP/06-the_r.e._and_mac_lethal_-the_song-cms.mp3,172.3,G#m,True,
Mac Lethal/The R.E. & Mac Lethal - Moon Thinker EP/01-the_r.e._and_mac_lethal_-sunset-cms.mp3,172.3,Bbm,True,
Mac Lethal/The R.E. & Mac Lethal - Moon Thinker EP/03-the_r.e._and_mac_lethal_-contact_high-cms.mp3,172.3,F#m,True,
Mac Lethal/The R.E. & Mac Lethal - Moon Thinker EP/07-the_r.e._and_mac_lethal_-the_rubicon-cms.mp3,95.7,Bm,True,
Mac Lethal/The R.E. & Mac Lethal - Moon Thinker EP/04-the_r.e._and_mac_lethal_-city_of_the_green-cms.mp3,89.1,Dm,True,
Mac Lethal/The R.E. & Mac Lethal - Moon Thinker EP/02-the_r.e._and_mac_lethal_-moon_thinker-cms.mp3,89.1,D#m,True,
Boards of Canada/Tomorrow's Harvest/15 New Seeds.flac,112.3,D,True,
Boards of Canada/Tomorrow's Harvest/15 New Seeds_1.flac,112.3,D,True,
Atmosphere/03. Virgo.flac,172.3,A,True,
Atmosphere/06. Anymore.flac,83.4,F,True,
Atmosphere/04. Delicate.flac,83.4,Bb,True,
Atmosphere/02. Stopwatch.flac,68.0,Cm,True,
Atmosphere/01. Jerome.flac,95.7,Eb,True,
Atmosphere/09. Specificity.flac,172.3,Em,True,
Atmosphere/07. Earring (feat. Musab).flac,78.3,C,True,
"Atmosphere/05. Drown (feat. Cashinova, The Lioness & deM atlaS).flac",78.3,Fm,True,
Atmosphere/12. Graffiti.flac,73.8,Em,True,
Atmosphere/08. Trim.flac,83.4,C#m,True,
Atmosphere/11. Randy Mosh (feat. The Dynospectrum).flac,76.0,E,True,
Atmosphere/10. Mijo.flac,76.0,F,True,
Ambassadors Of Funk featuring M. C. Mario/Super Mario Compact Disco/07 King Of The Koopas - Supermariobrothers 3_2.flac,99.4,Dm,True,
Ambassadors Of Funk featuring M. C. Mario/Super Mario Compact Disco/07 King Of The Koopas - Supermariobrothers 3_1.flac,99.4,Dm,True,
Ambassadors Of Funk featuring M. C. Mario/Super Mario Compact Disco/07 King Of The Koopas - Supermariobrothers 3.flac,99.4,Dm,True,
Denzel Curry/Denzel Curry - ZUU - 08 - YOO.flac,112.3,Bm,True,
Denzel Curry/Denzel Curry - ZUU - 03 - WISH.flac,95.7,Em,True,
Denzel Curry/Denzel Curry - ZUU - 06 - SPEEDBOAT.flac,123.0,F#m,True,
Denzel Curry/Denzel Curry - ZUU - 11 - BLACKLAND 66.6.flac,117.5,Em,True,
Denzel Curry/Denzel Curry - ZUU - 04 - BIRDZ.flac,152.0,Em,True,
Denzel Curry/Denzel Curry - ZUU - 12 - P.A.T.flac,80.7,F#m,True,
Denzel Curry/Denzel Curry - ZUU - 02 - RICKY.flac,172.3,Gm,True,
Denzel Curry/Denzel Curry - ZUU - 07 - BUSHY B INTERLUDE.flac,117.5,Bm,True,
Denzel Curry/Denzel Curry - ZUU - 09 - CAROLMART.flac,152.0,G#m,True,
Denzel Curry/Denzel Curry - ZUU - 01 - ZUU.flac,143.6,Gm,True,
Denzel Curry/Denzel Curry - ZUU - 10 - SHAKE 88.flac,92.3,E,True,
Denzel Curry/Denzel Curry - ZUU - 05 - AUTOMATIC.flac,143.6,Gm,True,
Bionic Boogie/Disco Mix/17 Fess Up To The Boogie ((Disco remix by Gregg Diamond)).flac,,,,load: error 1650549857
Bionic Boogie/Disco Mix/17 Fess Up To The Boogie ((Disco remix by Gregg Diamond))_1.flac,,,,load: error 1650549857
A$AP Rocky/10-asap_rocky-max_b_(feat._joe_fox).flac,152.0,C,True,
A$AP Rocky/14 Ghetto Symphony (feat. Gunplay & A$AP Ferg).flac,99.4,Bm,True,
